candidato,origen,orden_clases,cantidad_reglas,antecedentes_promedio,antecedentes_max,cobertura_train,cobertura_val,cobertura_test,hard_ba_train,hard_ba_val,hard_ba_test,hard_f1_macro_val,hard_f1_macro_test,hard_acc_val,hard_acc_test,fuzzy_ba_train,fuzzy_ba_val,fuzzy_ba_test,fuzzy_f1_macro_val,fuzzy_f1_macro_test,fuzzy_acc_val,fuzzy_acc_test,gap_fuzzy_ba,reglas_por_clase,puntaje_pre_ag
58,bootstrap_052,"['mid risk', 'low risk', 'high risk']",21,3.0,5,0.7250470809792844,0.6384180790960452,0.7105263157894737,0.5853784580199674,0.515312816918339,0.5486906783804767,0.4722535035035034,0.5234053926914277,0.5480225988700564,0.5756578947368421,0.6329550952192461,0.6290944367974889,0.6195350133682992,0.6278648565992194,0.6170188392623676,0.6440677966101694,0.631578947368421,0.0038606584217572015,"{'bajo': 8, 'medio': 2, 'alto': 11}",0.5782950424308508
53,bootstrap_047,"['low risk', 'high risk', 'mid risk']",20,2.95,5,0.8229755178907722,0.8192090395480226,0.819078947368421,0.6180674671240709,0.575649836027827,0.5641013103527647,0.56314889788574,0.543257229981219,0.6045197740112994,0.5921052631578947,0.6198239653428333,0.5806240254364267,0.5893936400291914,0.5740250752793885,0.5793635069932406,0.5932203389830508,0.6019736842105263,0.03919993990640669,"{'bajo': 8, 'medio': 3, 'alto': 9}",0.5778053944111995
51,bootstrap_045,"['mid risk', 'high risk', 'low risk']",20,3.15,5,0.7250470809792844,0.751412429378531,0.7236842105263158,0.6088671548577209,0.5659317124044906,0.523377060544192,0.5786501287491387,0.5325261683620817,0.5819209039548022,0.5361842105263158,0.678197981264019,0.5968570166037698,0.6149800124136582,0.5994395464140828,0.6163744187869429,0.5932203389830508,0.6085526315789473,0.0813409646602492,"{'bajo': 8, 'medio': 4, 'alto': 8}",0.5776330001290321
79,bootstrap_073,"['high risk', 'mid risk', 'low risk']",19,2.6842105263157894,4,0.8945386064030132,0.8418079096045198,0.8388157894736842,0.6340078946211022,0.5723974814145119,0.5677056619187417,0.5599999999999999,0.538465104024357,0.5988700564971752,0.5921052631578947,0.6537719356115583,0.5781267724147505,0.580391742056689,0.5743871643261887,0.5622556543010545,0.5988700564971752,0.5953947368421053,0.07564516319680781,"{'bajo': 9, 'medio': 2, 'alto': 8}",0.5771301317235082
14,bootstrap_008,"['high risk', 'low risk', 'mid risk']",25,2.96,5,0.8248587570621468,0.7909604519774012,0.8486842105263158,0.6085125566257642,0.5619530380987693,0.5954185218965355,0.5480274795343288,0.585520121451086,0.5932203389830508,0.618421052631579,0.6106648854290363,0.5912360809888784,0.607474272926184,0.5944558741588445,0.6068136937298797,0.615819209039548,0.625,0.019428804440157932,"{'bajo': 9, 'medio': 5, 'alto': 11}",0.5768288405058096
87,bootstrap_081,"['mid risk', 'high risk', 'low risk']",20,2.85,5,0.751412429378531,0.751412429378531,0.756578947368421,0.6211873818005894,0.5601431645528901,0.5789168717315191,0.5402640562349835,0.5551144310269979,0.5875706214689266,0.6019736842105263,0.6070639266393983,0.5932660514112442,0.5981540504383033,0.5844256845978016,0.5823106001760655,0.6101694915254238,0.6052631578947368,0.013797875228154122,"{'bajo': 10, 'medio': 2, 'alto': 8}",0.5765555762524257
54,bootstrap_048,"['low risk', 'mid risk', 'high risk']",23,3.0869565217391304,5,0.7212806026365348,0.6949152542372882,0.6973684210526315,0.6048153890135022,0.5888793513575745,0.5973015261614852,0.5774986709197235,0.5729584221186101,0.615819209039548,0.6217105263157895,0.6043370937238862,0.5938332241314216,0.5968165552697177,0.5967536984978845,0.5931307441054733,0.6045197740112994,0.6019736842105263,0.010503869592464632,"{'bajo': 7, 'medio': 6, 'alto': 10}",0.5760841841311198
90,bootstrap_084,"['low risk', 'mid risk', 'high risk']",25,2.88,5,0.903954802259887,0.8870056497175142,0.9111842105263158,0.6493683203588864,0.5717016366742346,0.623438397054783,0.5825505395956833,0.6280547875896713,0.5819209039548022,0.6282894736842105,0.6314294981747812,0.5727564086284748,0.641469468454606,0.5802668201038377,0.6431528055884624,0.576271186440678,0.6447368421052632,0.058673089546306456,"{'bajo': 10, 'medio': 6, 'alto': 9}",0.5757621241539043
7,bootstrap_001,"['high risk', 'mid risk', 'low risk']",23,3.130434782608696,5,0.7608286252354048,0.768361581920904,0.805921052631579,0.6464848045036725,0.5741988896959107,0.6286792759098526,0.575483288166215,0.6326070505026594,0.576271186440678,0.6282894736842105,0.6200631129876413,0.5899256580473343,0.6553859377068527,0.5747503056694652,0.6507745266781412,0.5819209039548022,0.6513157894736842,0.03013745494030695,"{'bajo': 9, 'medio': 4, 'alto': 10}",0.575356922974871
41,bootstrap_035,"['low risk', 'high risk', 'mid risk']",23,2.869565217391304,5,0.8097928436911488,0.8757062146892656,0.8782894736842105,0.5562409288824383,0.549578514481528,0.5291301857458474,0.5416919121519066,0.5051766256327314,0.5875706214689266,0.5592105263157895,0.5925693803052293,0.5709346837123233,0.5681390755483531,0.5727696764373742,0.5581593588254833,0.5988700564971752,0.5921052631578947,0.021634696592906066,"{'bajo': 8, 'medio': 3, 'alto': 12}",0.571898899035486
110,bootstrap_104,"['high risk', 'low risk', 'mid risk']",22,2.8181818181818183,4,0.8738229755178908,0.8418079096045198,0.881578947368421,0.6351239169635395,0.5884916422443787,0.5950153773692225,0.5757118336835688,0.5749221538695223,0.6101694915254238,0.6085526315789473,0.6315339534679157,0.568369708574805,0.6065256193025068,0.5516448038309708,0.6035046687885769,0.5819209039548022,0.6151315789473685,0.06316424489311079,"{'bajo': 9, 'medio': 4, 'alto': 9}",0.5715702418351719
11,bootstrap_005,"['low risk', 'high risk', 'mid risk']",27,3.259259259259259,5,0.687382297551789,0.6949152542372882,0.7368421052631579,0.6377985222324846,0.6122248577412305,0.6318947859309212,0.6259917179457409,0.643288895886912,0.6214689265536724,0.6348684210526315,0.6118661213000836,0.5853103958526976,0.6561456589117892,0.5813080902022768,0.6602513048364861,0.5706214689265536,0.6513157894736842,0.026555725447385936,"{'bajo': 9, 'medio': 4, 'alto': 14}",0.5711447176461822
76,bootstrap_070,"['mid risk', 'low risk', 'high risk']",19,2.6842105263157894,6,0.8700564971751412,0.8757062146892656,0.8782894736842105,0.6629172714078374,0.5853984346032923,0.6326594965483244,0.5910733132238889,0.6364870217485036,0.5932203389830508,0.6348684210526315,0.5928140255970444,0.553122074192964,0.6478013655024039,0.5517552028028936,0.6413179748327303,0.5480225988700564,0.6447368421052632,0.03969195140408044,"{'bajo': 7, 'medio': 5, 'alto': 7}",0.5701522681961525
66,bootstrap_060,"['low risk', 'mid risk', 'high risk']",25,2.96,6,0.7156308851224106,0.6440677966101694,0.6677631578947368,0.614406034217355,0.5987363053183871,0.5914383012580637,0.5930161407548342,0.5726864665888027,0.6271186440677966,0.6118421052631579,0.6150822447992259,0.5896056710499805,0.5971155873902246,0.5990639569110668,0.6052892328941305,0.5988700564971752,0.5986842105263158,0.02547657374924539,"{'bajo': 11, 'medio': 5, 'alto': 9}",0.568839443253329
55,bootstrap_049,"['high risk', 'mid risk', 'low risk']",28,3.142857142857143,6,0.8135593220338984,0.8192090395480226,0.8453947368421053,0.6405720851475568,0.5875757006276147,0.5998351498120987,0.6058504383542159,0.6137614158488853,0.6045197740112994,0.6118421052631579,0.6462401592118573,0.570238838972046,0.6400967147712554,0.5896123219994188,0.6499579557009004,0.5819209039548022,0.6513157894736842,0.07600132023981132,"{'bajo': 10, 'medio': 7, 'alto': 11}",0.5687166297542996
25,bootstrap_019,"['high risk', 'mid risk', 'low risk']",22,2.909090909090909,5,0.7005649717514124,0.6384180790960452,0.6414473684210527,0.6418805251352421,0.5899341233118146,0.5826283293517822,0.5731737717414258,0.559778418203901,0.6101694915254238,0.6019736842105263,0.6212286141531423,0.5923027043133908,0.6029019753416583,0.5840658102321389,0.5941422199380033,0.5819209039548022,0.5986842105263158,0.028925909839751518,"{'bajo': 8, 'medio': 4, 'alto': 10}",0.5684402702598892
10,bootstrap_004,"['mid risk', 'low risk', 'high risk']",20,3.05,5,0.6101694915254238,0.6045197740112994,0.6644736842105263,0.6131140871706909,0.6019886599317023,0.5851064042102657,0.6027935202051503,0.5675475364330326,0.632768361581921,0.6118421052631579,0.611593987773233,0.5869204891568428,0.6168104615339582,0.5911901280176505,0.6199777992937546,0.5875706214689266,0.618421052631579,0.024673498616390233,"{'bajo': 7, 'medio': 4, 'alto': 9}",0.5671952918368374
73,bootstrap_067,"['high risk', 'mid risk', 'low risk']",19,3.0,5,0.7024482109227872,0.6949152542372882,0.7203947368421053,0.626118771165941,0.5668865942378637,0.5619748227594378,0.5845054945054945,0.5759807043748649,0.5819209039548022,0.5723684210526315,0.5838940933280555,0.5794405814620865,0.6067701005133773,0.5873518904053254,0.6130195618917423,0.576271186440678,0.6052631578947368,0.004453511865968984,"{'bajo': 7, 'medio': 5, 'alto': 7}",0.5668516484495789
70,bootstrap_064,"['mid risk', 'low risk', 'high risk']",23,2.9565217391304346,5,0.9058380414312618,0.9096045197740112,0.9013157894736842,0.6402669657386638,0.562271332043227,0.5767278501686088,0.579515290999756,0.5948815332964753,0.5706214689265536,0.5888157894736842,0.633996899327088,0.5547321674971092,0.5980642410139018,0.5641601197156753,0.6074667464053572,0.5649717514124294,0.6085526315789473,0.07926473182997884,"{'bajo': 8, 'medio': 6, 'alto': 9}",0.5659835775146698
48,bootstrap_042,"['low risk', 'mid risk', 'high risk']",27,3.111111111111111,5,0.8568738229755178,0.847457627118644,0.8585526315789473,0.6455447068654616,0.5909482619965496,0.6162074078804776,0.6057692307692307,0.6296136109314555,0.6045197740112994,0.625,0.6420097198399085,0.5595268932987273,0.6478509269995736,0.5676367986271599,0.6486945211129088,0.5649717514124294,0.6513157894736842,0.08248282654118122,"{'bajo': 10, 'medio': 4, 'alto': 13}",0.565088400296195
20,bootstrap_014,"['high risk', 'low risk', 'mid risk']",23,3.130434782608696,5,0.7777777777777778,0.7401129943502824,0.7664473684210527,0.6397474380964946,0.5814587005141801,0.5763217119938159,0.5992992992992993,0.5906224736948826,0.5988700564971752,0.5921052631578947,0.6236338347187403,0.5722688093944119,0.6277449252685801,0.5791768738018545,0.6296289894983259,0.576271186440678,0.6348684210526315,0.051365025324328406,"{'bajo': 8, 'medio': 5, 'alto': 10}",0.5645368803490394
49,bootstrap_043,"['high risk', 'mid risk', 'low risk']",21,3.1904761904761907,5,0.7024482109227872,0.6497175141242938,0.6381578947368421,0.6319490258169503,0.5507331765566351,0.5949801188544576,0.5519705059750826,0.5923132224303441,0.576271186440678,0.618421052631579,0.627883515855214,0.5904606627624868,0.6073924465617293,0.6014390176713333,0.6216359361670699,0.6045197740112994,0.6151315789473685,0.03742285309272719,"{'bajo': 7, 'medio': 7, 'alto': 7}",0.5628714772174968
1,entrenamiento_completo,"['high risk', 'mid risk', 'low risk']",21,2.619047619047619,4,0.8625235404896422,0.8135593220338984,0.8421052631578947,0.6185897435897436,0.5525836833720196,0.5802543669001047,0.5189198486412109,0.5467744185796924,0.5819209039548022,0.6052631578947368,0.6306075999472226,0.5681699283330709,0.6151709405973856,0.5550491715172537,0.5964117108025658,0.5932203389830508,0.631578947368421,0.0624376716141517,"{'bajo': 8, 'medio': 2, 'alto': 11}",0.562590666615347
2,entrenamiento_completo,"['high risk', 'low risk', 'mid risk']",21,2.619047619047619,4,0.8625235404896422,0.8135593220338984,0.8421052631578947,0.6185897435897436,0.5525836833720196,0.5802543669001047,0.5189198486412109,0.5467744185796924,0.5819209039548022,0.6052631578947368,0.6306075999472226,0.5681699283330709,0.6151709405973856,0.5550491715172537,0.5964117108025658,0.5932203389830508,0.631578947368421,0.0624376716141517,"{'bajo': 8, 'medio': 2, 'alto': 11}",0.562590666615347
3,entrenamiento_completo,"['mid risk', 'high risk', 'low risk']",21,2.619047619047619,4,0.8625235404896422,0.8135593220338984,0.8421052631578947,0.6139277389277389,0.5525836833720196,0.5761893262496982,0.5189198486412109,0.5430893367680022,0.5819209039548022,0.6019736842105263,0.6306075999472226,0.5681699283330709,0.6151709405973856,0.5550491715172537,0.5964117108025658,0.5932203389830508,0.631578947368421,0.0624376716141517,"{'bajo': 8, 'medio': 2, 'alto': 11}",0.562590666615347
84,bootstrap_078,"['low risk', 'mid risk', 'high risk']",25,3.08,5,0.7382297551789078,0.7570621468926554,0.7697368421052632,0.5832178827461846,0.5640033251558879,0.5945244191824948,0.5095159677958138,0.5556037168638307,0.5875706214689266,0.6151315789473685,0.6272430399788891,0.580177059471869,0.6224867497836258,0.5497340520350599,0.6076200764065215,0.5932203389830508,0.631578947368421,0.047065980507020044,"{'bajo': 10, 'medio': 4, 'alto': 11}",0.5624655156345326
4,entrenamiento_completo,"['mid risk', 'low risk', 'high risk']",21,2.619047619047619,4,0.8625235404896422,0.8135593220338984,0.8421052631578947,0.5952797202797203,0.5360019233080898,0.5599291636480722,0.502774214566408,0.527726874541279,0.5706214689265536,0.5888157894736842,0.6306075999472226,0.5681699283330709,0.6151709405973856,0.5550491715172537,0.5964117108025658,0.5932203389830508,0.631578947368421,0.0624376716141517,"{'bajo': 8, 'medio': 2, 'alto': 11}",0.559274314602561
5,entrenamiento_completo,"['low risk', 'high risk', 'mid risk']",21,2.619047619047619,4,0.8625235404896422,0.8135593220338984,0.8421052631578947,0.5999417249417249,0.5360019233080898,0.5639942042984787,0.502774214566408,0.5316046381452862,0.5706214689265536,0.5921052631578947,0.6306075999472226,0.5681699283330709,0.6151709405973856,0.5550491715172537,0.5964117108025658,0.5932203389830508,0.631578947368421,0.0624376716141517,"{'bajo': 8, 'medio': 2, 'alto': 11}",0.559274314602561
6,entrenamiento_completo,"['low risk', 'mid risk', 'high risk']",21,2.619047619047619,4,0.8625235404896422,0.8135593220338984,0.8421052631578947,0.5952797202797203,0.5360019233080898,0.5599291636480722,0.502774214566408,0.527726874541279,0.5706214689265536,0.5888157894736842,0.6306075999472226,0.5681699283330709,0.6151709405973856,0.5550491715172537,0.5964117108025658,0.5932203389830508,0.631578947368421,0.0624376716141517,"{'bajo': 8, 'medio': 2, 'alto': 11}",0.559274314602561
71,bootstrap_065,"['low risk', 'high risk', 'mid risk']",25,3.12,6,0.6911487758945386,0.7401129943502824,0.6973684210526315,0.6489559968333553,0.603690178092234,0.5971924243422125,0.616896545145844,0.6103981050576527,0.615819209039548,0.6085526315789473,0.6295190658398205,0.5596064667848418,0.6356860741506524,0.5640119688747428,0.6382214688812218,0.559322033898305,0.631578947368421,0.06991259905497871,"{'bajo': 8, 'medio': 4, 'alto': 13}",0.5587081353806214
28,bootstrap_022,"['mid risk', 'low risk', 'high risk']",23,3.391304347826087,5,0.7664783427495292,0.7401129943502824,0.7796052631578947,0.6047824031314597,0.5087268411526982,0.5559965087417833,0.5211622128915362,0.5707830687830687,0.536723163841808,0.5756578947368421,0.6327489334564806,0.5873962370206333,0.5941881327822361,0.5870431893687708,0.5907262154786906,0.615819209039548,0.6151315789473685,0.045352696435847384,"{'bajo': 11, 'medio': 5, 'alto': 7}",0.5586414702909693
47,bootstrap_041,"['low risk', 'high risk', 'mid risk']",26,2.8846153846153846,5,0.6854990583804144,0.6836158192090396,0.7006578947368421,0.6325757575757575,0.5959715499391348,0.604121387748531,0.5849783549783549,0.5820958828892818,0.6214689265536724,0.6282894736842105,0.6151921977393676,0.5678821093407421,0.5795997559844677,0.5631184557839298,0.579868006106598,0.5819209039548022,0.5921052631578947,0.047310088398625494,"{'bajo': 10, 'medio': 5, 'alto': 11}",0.5559432877375637
43,bootstrap_037,"['high risk', 'mid risk', 'low risk']",21,3.0,5,0.647834274952919,0.6440677966101694,0.5921052631578947,0.6345961428508599,0.6229977533188069,0.6067418271760657,0.605664631798933,0.5788751621564546,0.6384180790960452,0.6282894736842105,0.568541914060782,0.5551317279805773,0.5505028329883985,0.5419265263236895,0.5363672529636566,0.5423728813559322,0.5427631578947368,0.013410186080204722,"{'bajo': 6, 'medio': 4, 'alto': 11}",0.5543443376434257
104,bootstrap_098,"['high risk', 'low risk', 'mid risk']",20,3.0,5,0.6610169491525424,0.632768361581921,0.6776315789473685,0.6270478735101376,0.5835885610574131,0.6099683139045612,0.5907622739018088,0.6104960258724141,0.5875706214689266,0.6085526315789473,0.609788010731407,0.5619157909350562,0.5798602033152318,0.5411052354266633,0.5610480645203321,0.536723163841808,0.555921052631579,0.04787221979635081,"{'bajo': 8, 'medio': 4, 'alto': 8}",0.5476693563900517
31,bootstrap_025,"['high risk', 'mid risk', 'low risk']",22,2.909090909090909,5,0.591337099811676,0.559322033898305,0.5592105263157895,0.6368914104763161,0.5894668407125043,0.5832011139029646,0.5623011478493206,0.5539410382714908,0.6101694915254238,0.6052631578947368,0.6007746184632977,0.5717134880445071,0.5844900454568739,0.5540609903381642,0.574909063549142,0.5536723163841808,0.5756578947368421,0.02906113041879066,"{'bajo': 7, 'medio': 3, 'alto': 12}",0.5471353580674619
120,bootstrap_114,"['low risk', 'mid risk', 'high risk']",25,3.12,5,0.6308851224105462,0.5423728813559322,0.6151315789473685,0.6012529137529138,0.5412842483437711,0.5734345053130591,0.5004616982187076,0.538782657580661,0.5706214689265536,0.5986842105263158,0.6234276729559748,0.5898257679264672,0.6535797703938908,0.5764563640830103,0.6476970587127631,0.5875706214689266,0.6578947368421053,0.03360190502950755,"{'bajo': 11, 'medio': 3, 'alto': 11}",0.5446225629244067
59,bootstrap_053,"['low risk', 'high risk', 'mid risk']",23,2.782608695652174,4,0.696798493408663,0.7062146892655368,0.6875,0.6073717948717948,0.5290096148473966,0.5579390533288362,0.4901607068559706,0.5172809657677587,0.559322033898305,0.5855263157894737,0.619598561815543,0.5631872736599909,0.600555288344799,0.5513317552955995,0.5874137053993169,0.576271186440678,0.6052631578947368,0.056411288155552075,"{'bajo': 9, 'medio': 2, 'alto': 12}",0.5430796398478109
81,bootstrap_075,"['mid risk', 'high risk', 'low risk']",23,2.9565217391304346,5,0.7212806026365348,0.6497175141242938,0.694078947368421,0.6077703742798083,0.5465259401099469,0.5449023838082255,0.5327743902439025,0.5163084446936423,0.5706214689265536,0.5657894736842105,0.6072068654615824,0.5638543365010352,0.5728374389545385,0.5561382168761545,0.5641213886131975,0.5649717514124294,0.5789473684210527,0.0433525289605472,"{'bajo': 9, 'medio': 6, 'alto': 8}",0.5424003029245246
29,bootstrap_023,"['low risk', 'high risk', 'mid risk']",26,2.6153846153846154,4,0.9133709981167608,0.8813559322033898,0.8881578947368421,0.629521814663324,0.5290096148473966,0.5810413635598592,0.49374523398913645,0.5578008272408467,0.559322033898305,0.6085526315789473,0.6206761006289309,0.5413638218298854,0.5915231212699984,0.5078345126537898,0.5631005406533149,0.5649717514124294,0.6085526315789473,0.07931227879904545,"{'bajo': 6, 'medio': 4, 'alto': 16}",0.5419372644301877
23,bootstrap_017,"['low risk', 'high risk', 'mid risk']",20,3.0,6,0.6459510357815442,0.559322033898305,0.6085526315789473,0.6003787878787878,0.5430941218896501,0.5579390533288362,0.5120290022754445,0.5204401873399142,0.576271186440678,0.5855263157894737,0.6197002682851739,0.5620444629551561,0.5914140194507255,0.5593407269674232,0.589481793360047,0.559322033898305,0.5953947368421053,0.057655805330017795,"{'bajo': 9, 'medio': 3, 'alto': 8}",0.53362454167558
13,bootstrap_007,"['high risk', 'mid risk', 'low risk']",22,2.909090909090909,4,0.743879472693032,0.7231638418079096,0.7302631578947368,0.6163054712583015,0.5744460754187343,0.5785563035239223,0.5936120773154311,0.5953838663844923,0.5875706214689266,0.5855263157894737,0.580972093943792,0.5214602919839025,0.5573399912053288,0.5268346944133538,0.5615331132756863,0.519774011299435,0.5526315789473685,0.059511801959889477,"{'bajo': 8, 'medio': 5, 'alto': 9}",0.53114362459983
121,bootstrap_115,"['high risk', 'mid risk', 'low risk']",20,2.65,5,0.8945386064030132,0.864406779661017,0.881578947368421,0.6281281611470291,0.49752729624531655,0.5672925385664952,0.5069186785582246,0.5798524087997773,0.519774011299435,0.5822368421052632,0.6034189866737036,0.520822011042091,0.5639892148860118,0.503394699046873,0.5496269245508442,0.559322033898305,0.5921052631578947,0.08259697563161261,"{'bajo': 6, 'medio': 4, 'alto': 10}",0.5275667638593172
15,bootstrap_009,"['mid risk', 'high risk', 'low risk']",20,2.95,4,0.5800376647834274,0.519774011299435,0.5197368421052632,0.6106236530764833,0.5922315960917567,0.5558095720880292,0.5791706236150681,0.5444332987903137,0.615819209039548,0.5789473684210527,0.5967915732066675,0.5342817815657015,0.5570712281871203,0.5315381635025185,0.5526360014362374,0.5254237288135594,0.5460526315789473,0.06250979164096604,"{'bajo': 7, 'medio': 4, 'alto': 9}",0.5225929378993492
